League,Rank_2016,Rank_2017,Rank_2018,Rank_2019,Rank_2020,Rank_2021,Rank_2022,Rank_2023,Rank_2024,Var_mode,Team,Season,Stat,Value,Value_Scaled
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2018,xFIP_p,4.16,0.427807487
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2018,SIERA_p,4.2,0.525423729
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,BB._b,0.082,0.37254902
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,K._b,0.206,0.385321101
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,AVG_b,0.257,0.642857143
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,ISO_b,0.161,0.410714286
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,Spd_b,4.5,0.571428571
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,BABIP_b,0.302,0.655172414
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,wGDP_b,1.8,0.617021277
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,XBR_b,12.5,0.882165605
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,wOBA_b,0.319,0.540229885
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2018,HR_b,175,0.484375
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2018,rSZ_f,1,0.482758621
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2018,rGDP_f,1,0.541666667
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2018,rARM_f,1,0.488372093
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2018,DRS_f,57,0.713692946
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2018,UZR_f,27.9,0.810089021
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2018,OAA_f,43,0.813559322
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,K.BB_p,2.54,0.317535545
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,HR.9_p,1.26,0.401869159
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,K._p,0.223,0.454545455
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,BB._p,0.088,0.5
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,WHIP_p,1.36,0.563636364
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,BABIP_p,0.302,0.559139785
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,LOB._p,0.738,0.638461538
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,ERA_p,4.2,0.459016393
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,xFIP_p,4.42,0.56684492
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2019,SIERA_p,4.48,0.683615819
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,BB._b,0.098,0.68627451
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,K._b,0.233,0.633027523
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,AVG_b,0.258,0.657142857
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,ISO_b,0.195,0.714285714
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,Spd_b,4.6,0.6
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,BABIP_b,0.305,0.689655172
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,wGDP_b,6.1,0.8
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,XBR_b,7.1,0.710191083
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,wOBA_b,0.332,0.689655172
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2019,HR_b,249,0.7734375
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2019,rSZ_f,16,0.74137931
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2019,rGDP_f,0,0.5
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2019,rARM_f,2,0.511627907
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2019,DRS_f,18,0.55186722
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2019,UZR_f,-10.3,0.432245302
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2019,OAA_f,3,0.474576271
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,K.BB_p,2.3,0.203791469
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,HR.9_p,1.18,0.327102804
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,K._p,0.222,0.446280992
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,BB._p,0.097,0.6875
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,WHIP_p,1.36,0.563636364
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,BABIP_p,0.294,0.47311828
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,LOB._p,0.706,0.392307692
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,ERA_p,4.46,0.544262295
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,xFIP_p,4.63,0.679144385
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2020,SIERA_p,4.5,0.694915254
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,BB._b,0.102,0.764705882
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,K._b,0.244,0.733944954
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,AVG_b,0.268,0.8
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,ISO_b,0.215,0.892857143
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,Spd_b,3.8,0.371428571
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,BABIP_b,0.322,0.885057471
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,wGDP_b,1.7,0.612765957
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,XBR_b,1.3,0.525477707
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,wOBA_b,0.355,0.954022989
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2020,HR_b,103,0.203125
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2020,rSZ_f,0,0.465517241
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2020,rGDP_f,1,0.541666667
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2020,rARM_f,-2,0.418604651
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2020,DRS_f,-5,0.456431535
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2020,UZR_f,-8.1,0.454005935
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2020,OAA_f,11,0.542372881
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,K.BB_p,2.75,0.417061611
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,HR.9_p,1.17,0.317757009
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,K._p,0.238,0.578512397
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,BB._p,0.087,0.479166667
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,WHIP_p,1.24,0.345454545
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,BABIP_p,0.28,0.322580645
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,LOB._p,0.744,0.684615385
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,ERA_p,3.89,0.357377049
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,xFIP_p,4.09,0.390374332
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2021,SIERA_p,4.09,0.463276836
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,BB._b,0.091,0.549019608
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,K._b,0.24,0.697247706
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,AVG_b,0.244,0.457142857
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,ISO_b,0.191,0.678571429
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,Spd_b,4.1,0.457142857
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,BABIP_b,0.288,0.494252874
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,wGDP_b,5.3,0.765957447
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,XBR_b,3,0.579617834
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,wOBA_b,0.323,0.586206897
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2021,HR_b,239,0.734375
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2021,rSZ_f,-1,0.448275862
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2021,rGDP_f,-1,0.458333333
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2021,rARM_f,3,0.534883721
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2021,DRS_f,52,0.692946058
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2021,UZR_f,-4.5,0.489614243
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2021,OAA_f,8,0.516949153
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,K.BB_p,3.11,0.587677725
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,HR.9_p,0.92,0.08411215
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,K._p,0.258,0.743801653
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,BB._p,0.083,0.395833333
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,WHIP_p,1.19,0.254545455
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,BABIP_p,0.286,0.387096774
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,LOB._p,0.746,0.7
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,ERA_p,3.46,0.216393443
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,xFIP_p,3.58,0.117647059
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2022,SIERA_p,3.52,0.141242938
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,BB._b,0.077,0.274509804
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,K._b,0.246,0.752293578
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,AVG_b,0.253,0.585714286
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,ISO_b,0.19,0.669642857
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,Spd_b,4.2,0.485714286
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,BABIP_b,0.303,0.666666667
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,wGDP_b,2.1,0.629787234
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,XBR_b,1.2,0.522292994
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,wOBA_b,0.33,0.666666667
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2022,HR_b,243,0.75
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2022,rSZ_f,2,0.5
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2022,rGDP_f,-4,0.333333333
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2022,rARM_f,-4,0.372093023
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2022,DRS_f,29,0.597510373
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2022,UZR_f,-27.3,0.264094955
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2022,OAA_f,6,0.5
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,K.BB_p,2.84,0.45971564
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,HR.9_p,1.17,0.317757009
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,K._p,0.247,0.652892562
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,BB._p,0.087,0.479166667
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,WHIP_p,1.3,0.454545455
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,BABIP_p,0.301,0.548387097
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,LOB._p,0.73,0.576923077
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,ERA_p,4.14,0.439344262
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,xFIP_p,4.1,0.395721925
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2023,SIERA_p,4.03,0.429378531
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,BB._b,0.086,0.450980392
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,K._b,0.206,0.385321101
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,AVG_b,0.276,0.914285714
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,ISO_b,0.225,0.982142857
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,Spd_b,5.1,0.742857143
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,BABIP_b,0.306,0.701149425
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,wGDP_b,-4.3,0.357446809
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,XBR_b,6.1,0.678343949
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,wOBA_b,0.359,1
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2023,HR_b,307,1
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2023,rSZ_f,6,0.568965517
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2023,rGDP_f,0,0.5
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2023,rARM_f,2,0.511627907
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2023,DRS_f,16,0.543568465
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2023,UZR_f,-19.9,0.337289812
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2023,OAA_f,-15,0.322033898
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,K.BB_p,3.46,0.753554502
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,HR.9_p,0.94,0.102803738
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,K._p,0.26,0.760330579
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,BB._p,0.075,0.229166667
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,WHIP_p,1.2,0.272727273
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,BABIP_p,0.3,0.537634409
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,LOB._p,0.749,0.723076923
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,ERA_p,3.49,0.226229508
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,xFIP_p,3.5,0.07486631
NL,26,23,10,5,6,12,3,1,8,pitching,ATL,2024,SIERA_p,3.5,0.129943503
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,BB._b,0.08,0.333333333
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,K._b,0.24,0.697247706
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,AVG_b,0.243,0.442857143
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,ISO_b,0.172,0.508928571
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,Spd_b,4.1,0.457142857
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,BABIP_b,0.291,0.528735632
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,wGDP_b,-2.2,0.446808511
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,XBR_b,-5.2,0.318471338
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,wOBA_b,0.315,0.494252874
NL,26,23,10,5,6,12,3,1,8,batting,ATL,2024,HR_b,213,0.6328125
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2024,rSZ_f,-2,0.431034483
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2024,rGDP_f,-3,0.375
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2024,rARM_f,-2,0.418604651
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2024,DRS_f,35,0.622406639
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2024,UZR_f,4.1,0.574678536
NL,26,23,10,5,6,12,3,1,8,fielding,ATL,2024,OAA_f,1,0.457627119
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,K.BB_p,2.29,0.199052133
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,HR.9_p,1.15,0.299065421
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,K._p,0.204,0.297520661
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,BB._p,0.089,0.520833333
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,WHIP_p,1.36,0.563636364
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,BABIP_p,0.299,0.52688172
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,LOB._p,0.737,0.630769231
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,ERA_p,4.22,0.46557377
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,xFIP_p,4.34,0.524064171
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2016,SIERA_p,4.28,0.570621469
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,BB._b,0.077,0.274509804
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,K._b,0.217,0.486238532
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,AVG_b,0.256,0.628571429
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,ISO_b,0.188,0.651785714
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,Spd_b,2.5,0
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,BABIP_b,0.291,0.528735632
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,wGDP_b,1.1,0.587234043
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,XBR_b,-2,0.420382166
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,wOBA_b,0.326,0.620689655
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2016,HR_b,253,0.7890625
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2016,rSZ_f,-5,0.379310345
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2016,rGDP_f,9,0.875
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2016,rARM_f,-12,0.186046512
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2016,DRS_f,11,0.522821577
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2016,UZR_f,-12.5,0.410484669
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2016,OAA_f,4,0.483050847
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,K.BB_p,2.13,0.123222749
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,HR.9_p,1.51,0.635514019
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,K._p,0.196,0.231404959
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,BB._p,0.092,0.583333333
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,WHIP_p,1.45,0.727272727
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,BABIP_p,0.302,0.559139785
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,LOB._p,0.722,0.515384615
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,ERA_p,4.97,0.71147541
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,xFIP_p,4.72,0.727272727
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2017,SIERA_p,4.59,0.745762712
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,BB._b,0.064,0.019607843
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,K._b,0.23,0.605504587
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,AVG_b,0.26,0.685714286
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,ISO_b,0.175,0.535714286
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,Spd_b,3.2,0.2
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,BABIP_b,0.306,0.701149425
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,wGDP_b,-5.5,0.306382979
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,XBR_b,-12.4,0.089171975
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,wOBA_b,0.318,0.528735632
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2017,HR_b,232,0.70703125
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2017,rSZ_f,-5,0.379310345
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2017,rGDP_f,-2,0.416666667
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2017,rARM_f,-6,0.325581395
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2017,DRS_f,-3,0.46473029
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2017,UZR_f,-29.9,0.238377844
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2017,OAA_f,-26,0.228813559
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,K.BB_p,2.04,0.08056872
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,HR.9_p,1.47,0.598130841
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,K._p,0.19,0.181818182
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,BB._p,0.093,0.604166667
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,WHIP_p,1.5,0.818181818
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,BABIP_p,0.31,0.64516129
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,LOB._p,0.7,0.346153846
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,ERA_p,5.19,0.783606557
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,xFIP_p,4.73,0.732620321
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2018,SIERA_p,4.57,0.734463277
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,BB._b,0.07,0.137254902
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,K._b,0.234,0.642201835
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,AVG_b,0.239,0.385714286
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,ISO_b,0.152,0.330357143
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,Spd_b,3.8,0.371428571
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,BABIP_b,0.286,0.471264368
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,wGDP_b,-7.3,0.229787234
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,XBR_b,-9.3,0.187898089
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,wOBA_b,0.299,0.310344828
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2018,HR_b,188,0.53515625
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2018,rSZ_f,-12,0.25862069
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2018,rGDP_f,-5,0.291666667
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2018,rARM_f,-2,0.418604651
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2018,DRS_f,-43,0.298755187
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2018,UZR_f,-51.9,0.020771513
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2018,OAA_f,-43,0.084745763
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,K.BB_p,2.22,0.165876777
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,HR.9_p,1.9,1
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,K._p,0.195,0.223140496
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,BB._p,0.088,0.5
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,WHIP_p,1.46,0.745454545
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,BABIP_p,0.295,0.483870968
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,LOB._p,0.685,0.230769231
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,ERA_p,5.67,0.940983607
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,xFIP_p,5.23,1
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2019,SIERA_p,4.88,0.90960452
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,BB._b,0.075,0.235294118
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,K._b,0.232,0.623853211
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,AVG_b,0.246,0.485714286
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,ISO_b,0.168,0.473214286
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,Spd_b,4.5,0.571428571
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,BABIP_b,0.293,0.551724138
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,wGDP_b,-0.5,0.519148936
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,XBR_b,0.8,0.50955414
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,wOBA_b,0.308,0.413793103
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2019,HR_b,213,0.6328125
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2019,rSZ_f,-21,0.103448276
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2019,rGDP_f,6,0.75
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2019,rARM_f,-18,0.046511628
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2019,DRS_f,-50,0.269709544
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2019,UZR_f,-29.5,0.242334322
AL,7,21,30,29,25,29,14,2,7,fielding,BAL,2019,OAA_f,-33,0.169491525
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,K.BB_p,2.54,0.317535545
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,HR.9_p,1.37,0.504672897
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,K._p,0.217,0.404958678
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,BB._p,0.085,0.4375
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,WHIP_p,1.31,0.472727273
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,BABIP_p,0.282,0.344086022
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,LOB._p,0.697,0.323076923
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,ERA_p,4.51,0.560655738
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,xFIP_p,4.63,0.679144385
AL,7,21,30,29,25,29,14,2,7,pitching,BAL,2020,SIERA_p,4.45,0.666666667
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2020,BB._b,0.073,0.196078431
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2020,K._b,0.229,0.596330275
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2020,AVG_b,0.258,0.657142857
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2020,ISO_b,0.171,0.5
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2020,Spd_b,3.6,0.314285714
AL,7,21,30,29,25,29,14,2,7,batting,BAL,2020,BABIP_b,0.309,0.735632184
