Latitude,Longitude,State,Month,Pollutant,Concentration,Concentration_Scaled,Concentration_Standardize
45.367,-69.0,Maine,2024-03,SO2,0.0107243629032258,0.0652151680174666,-1.2840933400145174
45.367,-69.0,Maine,2024-04,SO2,0.0148670083333333,0.0664859296605798,-1.2749799428857105
45.367,-69.0,Maine,2024-05,SO2,0.0017945322580645,0.0624759313497817,-1.303738056014321
45.367,-69.0,Maine,2024-06,SO2,0.0004884499999999,0.0620752889911003,-1.306611303677306
45.367,-69.0,Maine,2024-07,SO2,0.02049475,0.0682122464231428,-1.2625994856122194
45.367,-69.0,Maine,2024-08,SO2,0.0089279032258064,0.0646641017748978,-1.28804536794991
45.367,-69.0,Maine,2024-09,SO2,0.0341232719298245,0.0723928124920807,-1.2326181283561817
45.367,-69.0,Maine,2024-10,SO2,0.0384965322580645,0.0737343155423023,-1.2229974019890992
45.367,-69.0,Maine,2024-11,SO2,0.0515005416666666,0.0777233116178621,-1.1943899085391323
45.367,-69.0,Maine,2024-12,SO2,0.0511834677419354,0.0776260487967064,-1.1950874388115194
39.0,-77.0,Maryland,2024-01,SO2,0.2026411538461538,0.1240858825679307,-0.8618959878496822
39.0,-77.0,Maryland,2024-02,SO2,0.1500978922413793,0.1079681716564091,-0.9774858005734528
39.0,-77.0,Maryland,2024-03,SO2,0.1523511260504201,0.1086593539325182,-0.9725289161689598
39.0,-77.0,Maryland,2024-04,SO2,0.0973791666666666,0.0917966369536633,-1.093461616122428
39.0,-77.0,Maryland,2024-05,SO2,0.1479166451612903,0.1072990713990265,-0.9822843215215478
39.0,-77.0,Maryland,2024-06,SO2,0.2082030791666666,0.1257920100843723,-0.8496603198202113
39.0,-77.0,Maryland,2024-07,SO2,0.3006125737704918,0.1541387376002167,-0.6463688634294681
39.0,-77.0,Maryland,2024-08,SO2,0.2671879798387097,0.1438857017993613,-0.7198995586117347
39.0,-77.0,Maryland,2024-09,SO2,0.167507475,0.1133085828418495,-0.9391864954065064
39.0,-77.0,Maryland,2024-10,SO2,0.1730356869565217,0.1150043687419151,-0.9270249933368748
39.0,-77.0,Maryland,2024-11,SO2,0.1438643940677966,0.106056038331207,-0.991198860335866
39.0,-77.0,Maryland,2024-12,SO2,0.1485708306451612,0.1074997436106387,-0.9808451802262086
42.35,-71.7,Massachusetts,2024-01,SO2,0.291164872972973,0.1512406436185686,-0.6671528409082507
42.35,-71.7,Massachusetts,2024-02,SO2,0.3721740143678161,0.1760902985945744,-0.4889409980048311
42.35,-71.7,Massachusetts,2024-03,SO2,0.2168842622950819,0.1284549738167392,-0.8305626029791406
42.35,-71.7,Massachusetts,2024-04,SO2,0.2126683388888889,0.1271617340632336,-0.8398372041762487
42.35,-71.7,Massachusetts,2024-05,SO2,0.3275142311827957,0.1623908545029274,-0.5871879628291772
42.35,-71.7,Massachusetts,2024-06,SO2,0.3903821853932584,0.1816756777250728,-0.4488848801584655
42.35,-71.7,Massachusetts,2024-07,SO2,0.3811395107526881,0.1788404757723179,-0.4692178210178732
42.35,-71.7,Massachusetts,2024-08,SO2,0.3793823010752687,0.1783014495161138,-0.4730835029593012
42.35,-71.7,Massachusetts,2024-09,SO2,0.3340368222222222,0.1643916674246361,-0.5728389282680539
42.35,-71.7,Massachusetts,2024-10,SO2,0.3779628333333333,0.1778660260190946,-0.4762061871141584
42.35,-71.7,Massachusetts,2024-11,SO2,0.4911660333333333,0.2125912485525463,-0.2271707011529576
42.35,-71.7,Massachusetts,2024-12,SO2,0.4137131038251366,0.1888324660001107,-0.3975592408690822
44.35,-85.4,Michigan,2024-01,SO2,0.7519210071684588,0.2925781614059736,0.3464636274334311
44.35,-85.4,Michigan,2024-02,SO2,1.1841353486590038,0.4251604487477489,1.297291064930766
44.35,-85.4,Michigan,2024-03,SO2,0.8094608405017921,0.3102285769157624,0.4730453879869594
44.35,-85.4,Michigan,2024-04,SO2,0.9555307703703704,0.3550357097541633,0.7943843251295483
44.35,-85.4,Michigan,2024-05,SO2,0.8822010089605735,0.332541714149091,0.6330663344004198
44.35,-85.4,Michigan,2024-06,SO2,0.9185319436893205,0.3436862736076933,0.7129906827015117
44.35,-85.4,Michigan,2024-07,SO2,0.7146489964028777,0.2811449257014705,0.2644690079018491
44.35,-85.4,Michigan,2024-08,SO2,0.659217788530466,0.2641413336769737,0.1425260081463439
44.35,-85.4,Michigan,2024-09,SO2,0.8958785,0.3367373015533639,0.66315541869957
44.35,-85.4,Michigan,2024-10,SO2,1.166763458781362,0.4198315999004749,1.259074680254865
44.35,-85.4,Michigan,2024-11,SO2,1.1769184123134329,0.4229466445389482,1.2814145415641975
44.35,-85.4,Michigan,2024-12,SO2,0.8922024731182795,0.3356096757308898,0.6550685347519809
46.0,-94.0,Minnesota,2024-01,SO2,0.3748560138248848,0.1769130052670121,-0.4830408729364692
46.0,-94.0,Minnesota,2024-02,SO2,0.4211186773399015,0.1911041348954074,-0.3812677349834635
46.0,-94.0,Minnesota,2024-03,SO2,0.4308130760368663,0.1940779037648396,-0.3599410473050209
46.0,-94.0,Minnesota,2024-04,SO2,0.5456561299019608,0.2293061535129614,-0.1072980502116334
46.0,-94.0,Minnesota,2024-05,SO2,1.3570722880184332,0.4782090701958195,1.6777346807827755
46.0,-94.0,Minnesota,2024-06,SO2,0.7334017740384616,0.2868973635876432,0.3057232047054728
46.0,-94.0,Minnesota,2024-07,SO2,0.5164917695852534,0.2203599496773505,-0.1714566662597555
46.0,-94.0,Minnesota,2024-08,SO2,0.4980173232323232,0.2146928902586431,-0.2120985626493109
46.0,-94.0,Minnesota,2024-09,SO2,0.8692634030612245,0.3285730874326644,0.6046049218933628
46.0,-94.0,Minnesota,2024-10,SO2,0.67376975,0.2686051659743627,0.1745388381392599
46.0,-94.0,Minnesota,2024-11,SO2,0.5803260861111111,0.2399412057428257,-0.0310276851265535
46.0,-94.0,Minnesota,2024-12,SO2,0.5404855698924731,0.2277200777929109,-0.1186727545013913
32.7,-89.7,Mississippi,2024-01,SO2,0.2769802735042735,0.1468895000722866,-0.6983575119939847
32.7,-89.7,Mississippi,2024-02,SO2,0.5092984310344828,0.2181533841214831,-0.1872812768862626
32.7,-89.7,Mississippi,2024-03,SO2,0.3917221774193548,0.1820867219473142,-0.4459370344667975
32.7,-89.7,Mississippi,2024-04,SO2,0.5094779333333334,0.2182084466751287,-0.1868863901496208
32.7,-89.7,Mississippi,2024-05,SO2,0.5529627916666667,0.2315474811057863,-0.0912241400807566
32.7,-89.7,Mississippi,2024-06,SO2,0.398859575,0.1842761275409514,-0.4302354882649738
32.7,-89.7,Mississippi,2024-07,SO2,0.4311257,0.1941738015547351,-0.3592533064939651
32.7,-89.7,Mississippi,2024-08,SO2,0.5390618387096774,0.2272833464800999,-0.1218048177909948
32.7,-89.7,Mississippi,2024-09,SO2,0.6991857499999999,0.2764015556162651,0.2304514440655047
32.7,-89.7,Mississippi,2024-10,SO2,0.7605054274193548,0.2952114430051955,0.3653484758200232
32.7,-89.7,Mississippi,2024-11,SO2,0.587680575,0.2421972043655366,-0.0148485602039303
32.7,-89.7,Mississippi,2024-12,SO2,0.6039432177419355,0.2471857902729644,0.0209275939882769
38.5,-92.5,Missouri,2024-01,SO2,2.9987283082568807,0.9817890981999816,5.289210370349967
38.5,-92.5,Missouri,2024-02,SO2,1.0169489371884346,0.3738758088887632,0.9294980235089468
38.5,-92.5,Missouri,2024-03,SO2,0.8456336716003701,0.3213246378889777,0.5526219244384625
38.5,-92.5,Missouri,2024-04,SO2,0.8495381594746716,0.3225223444053507,0.561211399251951
38.5,-92.5,Missouri,2024-05,SO2,0.8770320362453532,0.3309561253335331,0.6216951219960436
38.5,-92.5,Missouri,2024-06,SO2,0.829156288640596,0.3162701801523849,0.5163733636843836
38.5,-92.5,Missouri,2024-07,SO2,0.8567891370967742,0.3247465908181076,0.5771628099524798
38.5,-92.5,Missouri,2024-08,SO2,0.7406126075268817,0.2891092957374151,0.321586302409195
38.5,-92.5,Missouri,2024-09,SO2,0.6984238186046512,0.2761678322121678,0.228775272761957
38.5,-92.5,Missouri,2024-10,SO2,0.8704783236363637,0.3289457658316158,0.607277623158292
38.5,-92.5,Missouri,2024-11,SO2,0.7254566401151632,0.2844601838652978,0.2882447209910951
38.5,-92.5,Missouri,2024-12,SO2,0.5829528825136612,0.2407469788095642,-0.0252490011438553
47.0,-109.5,Montana,2024-01,SO2,1.788846925,0.6106564776320512,2.627594813238621
47.0,-109.5,Montana,2024-02,SO2,0.7263379112903225,0.2847305148954253,0.2901834276298597
47.0,-109.5,Montana,2024-03,SO2,1.1208466176470588,0.4057465517178986,1.158062316243207
47.0,-109.5,Montana,2024-04,SO2,1.027468058333333,0.3771025623958455,0.9526390163978804
47.0,-109.5,Montana,2024-05,SO2,1.1921486879432623,0.4276185505494818,1.3149195934779034
47.0,-109.5,Montana,2024-06,SO2,1.4063728368055557,0.4933320749134787,1.786190856273883
47.0,-109.5,Montana,2024-07,SO2,1.0930307161290322,0.3972139892975602,1.096870171922281
47.0,-109.5,Montana,2024-08,SO2,0.8777423935483871,0.3311740283206051,0.6232578355603876
47.0,-109.5,Montana,2024-09,SO2,0.7860142166666666,0.3030362958642297,0.4214652086198571
47.0,-109.5,Montana,2024-10,SO2,0.7987300850340137,0.3069369043166604,0.4494388211880613
47.0,-109.5,Montana,2024-11,SO2,0.6585283469387756,0.2639298466103955,0.1410093070122021
47.0,-109.5,Montana,2024-12,SO2,0.570622027972028,0.236964473827498,-0.0523756225917694
41.5,-99.5,Nebraska,2024-01,SO2,0.74053675,0.2890860263466045,0.3214194235924229
41.5,-99.5,Nebraska,2024-02,SO2,0.7697955517241379,0.2980612002015206,0.3857858010977683
41.5,-99.5,Nebraska,2024-03,SO2,0.8079787661290323,0.3097739487567951,0.4697849756342089
41.5,-99.5,Nebraska,2024-04,SO2,0.8949565166666668,0.3364544820180315,0.6611271494680926
41.5,-99.5,Nebraska,2024-05,SO2,0.2771838629032258,0.1469519513738758,-0.6979096360955593
41.5,-99.5,Nebraska,2024-06,SO2,0.168245075,0.113534842560132,-0.937563850689352
41.5,-99.5,Nebraska,2024-07,SO2,-0.0246673306451612,0.0543587219602574,-1.3619514535820885
41.5,-99.5,Nebraska,2024-08,SO2,0.0743635333333333,0.0847365627751213,-1.1440936603744585
41.5,-99.5,Nebraska,2024-09,SO2,0.4276792916666666,0.1931166115078447,-0.3668350530710267
41.5,-99.5,Nebraska,2024-10,SO2,0.6866181370967742,0.2725464247120257,0.2028039783867335
41.5,-99.5,Nebraska,2024-11,SO2,0.6021330250000001,0.2466305113957582,0.0169453547126088
41.5,-99.5,Nebraska,2024-12,SO2,0.8977664032258064,0.3373164182182439,0.6673086131082651
39.5,-116.5,Nevada,2024-01,SO2,0.8232405161290323,0.3144555095695628,0.503359267949871
39.5,-116.5,Nevada,2024-02,SO2,0.3014135603448276,0.1543844412290904,-0.6446067747183
39.5,-116.5,Nevada,2024-03,SO2,0.2451757096774193,0.1371334105229905,-0.768324306293127
39.5,-116.5,Nevada,2024-04,SO2,0.2648775,0.1431769592323822,-0.7249823784387063
39.5,-116.5,Nevada,2024-05,SO2,0.2898506048387096,0.1508374902321721,-0.6700440966633848
39.5,-116.5,Nevada,2024-06,SO2,0.4953768666666667,0.2138829269198652,-0.2179072975966243
39.5,-116.5,Nevada,2024-07,SO2,0.4747844354838709,0.2075661730177903,-0.2632085444406193
39.5,-116.5,Nevada,2024-08,SO2,0.5214499596774194,0.2218808806608705,-0.1605491541126558
39.5,-116.5,Nevada,2024-09,SO2,0.3146346666666667,0.1584400320530626,-0.6155216902171206
39.5,-116.5,Nevada,2024-10,SO2,0.3791256129032258,0.1782227100997732,-0.4736481907390213
39.5,-116.5,Nevada,2024-11,SO2,0.698831275,0.2762928199687079,0.2296716352448522
39.5,-116.5,Nevada,2024-12,SO2,1.1083483467741937,0.4019126915678003,1.1305673959538631
43.5,-71.5,New Hampshire,2024-01,SO2,0.8076945901639344,0.3096867774257136,0.4691598175152984
43.5,-71.5,New Hampshire,2024-02,SO2,0.4958536896551724,0.2140291929652149,-0.2168583356886571
43.5,-71.5,New Hampshire,2024-03,SO2,0.5997275813008129,0.2458926385463514,0.0116536240850348
43.5,-71.5,New Hampshire,2024-04,SO2,0.546547425,0.2295795593939116,-0.1053372919656207
43.5,-71.5,New Hampshire,2024-05,SO2,0.5015921048387096,0.2157894589668621,-0.2042344079738988
43.5,-71.5,New Hampshire,2024-06,SO2,0.3920165458333333,0.182177019824779,-0.4452894540006378
43.5,-71.5,New Hampshire,2024-07,SO2,0.2039842260869565,0.1244978716498681,-0.8589413660000411
43.5,-71.5,New Hampshire,2024-08,SO2,0.4840887142857143,0.2104202721237103,-0.2427400807140147
43.5,-71.5,New Hampshire,2024-09,SO2,0.4140570458333333,0.1889379706393191,-0.3968026035553513
43.5,-71.5,New Hampshire,2024-10,SO2,0.4538063991935483,0.2011311342689185,-0.309358083164544
43.5,-71.5,New Hampshire,2024-11,SO2,0.52194465,0.2220326275331918,-0.159460885893346
43.5,-71.5,New Hampshire,2024-12,SO2,0.8187882541666667,0.3130897726697192,0.4935647460509821
40.0,-74.5,New Jersey,2024-01,SO2,0.5305014221311476,0.22465742803726,-0.1406368605483063
40.0,-74.5,New Jersey,2024-02,SO2,0.4661215969827586,0.204908836522687,-0.2822659049739602
40.0,-74.5,New Jersey,2024-03,SO2,0.2998235537190082,0.1538967047171257,-0.6481046270117197
40.0,-74.5,New Jersey,2024-04,SO2,0.2907775799522673,0.1511218410023028,-0.6680048460248978
40.0,-74.5,New Jersey,2024-05,SO2,0.4138324150943396,0.1888690648804765,-0.397296768254292
40.0,-74.5,New Jersey,2024-06,SO2,0.644593314516129,0.2596552580661912,0.1103536579558249
40.0,-74.5,New Jersey,2024-07,SO2,0.4657711788617886,0.2048013453278229,-0.2830367890748106
40.0,-74.5,New Jersey,2024-08,SO2,0.4275017112676056,0.1930621384993523,-0.3672257118242893
40.0,-74.5,New Jersey,2024-09,SO2,0.3843143880952381,0.1798143733497403,-0.4622334149068344
40.0,-74.5,New Jersey,2024-10,SO2,0.3783349095477387,0.1779801608610835,-0.4753876574182749
40.0,-74.5,New Jersey,2024-11,SO2,0.3190661666666666,0.1597994001951027,-0.605772842516375
40.0,-74.5,New Jersey,2024-12,SO2,0.4145361587677725,0.1890849391284347,-0.3957486040000529
34.5,-106.0,New Mexico,2024-01,SO2,0.3309156935483871,0.163434257318257,-0.579705092793756
34.5,-106.0,New Mexico,2024-02,SO2,0.3707430057803468,0.1756513349288198,-0.4920890708419511
34.5,-106.0,New Mexico,2024-03,SO2,0.3815456606060606,0.1789650627454802,-0.4683243327939742
34.5,-106.0,New Mexico,2024-04,SO2,0.3342588203592814,0.1644597656295578,-0.5723505550246737
34.5,-106.0,New Mexico,2024-05,SO2,0.2504105108695652,0.1387391923057991,-0.7568082779582714
34.5,-106.0,New Mexico,2024-06,SO2,0.3270597752808988,0.1622514495892411,-0.5881877194294927
34.5,-106.0,New Mexico,2024-07,SO2,0.3692605107526882,0.1751965777334385,-0.495350408592545
34.5,-106.0,New Mexico,2024-08,SO2,0.7979040107526881,0.3066835050024344,0.4476215420820824
34.5,-106.0,New Mexico,2024-09,SO2,0.60091675,0.2462574175252945,0.0142696738512243
34.5,-106.0,New Mexico,2024-10,SO2,0.6061578010752688,0.2478651164675319,0.0257994512910586
34.5,-106.0,New Mexico,2024-11,SO2,0.6833790111111111,0.2715528187833413,0.1956782318183576
34.5,-106.0,New Mexico,2024-12,SO2,0.7759106989247312,0.299937029218416,0.399238500799049
42.95,-75.525,New York,2024-01,SO2,1.0630140788043478,0.3880063484287016,1.0308366334439176
42.95,-75.525,New York,2024-02,SO2,0.6599971195965418,0.2643803944517284,0.1442404569496009
42.95,-75.525,New York,2024-03,SO2,0.7724348274456522,0.2988708013148877,0.3915919383084911
42.95,-75.525,New York,2024-04,SO2,1.0592401631799162,0.3868486951125333,1.022534404253339
42.95,-75.525,New York,2024-05,SO2,0.5384448575268818,0.2270940867341605,-0.1231621134212104
42.95,-75.525,New York,2024-06,SO2,0.3934682513966481,0.1826223323136412,-0.4420958499290861
42.95,-75.525,New York,2024-07,SO2,0.3077061825726141,0.1563147109315267,-0.6307636480711108
42.95,-75.525,New York,2024-08,SO2,0.2977786422651933,0.1532694255828351,-0.6526032234970525
42.95,-75.525,New York,2024-09,SO2,0.5387360912921348,0.2271834230542263,-0.12252142886231
42.95,-75.525,New York,2024-10,SO2,0.382092627688172,0.17913284557887,-0.467121061039303
42.95,-75.525,New York,2024-11,SO2,0.6548745916666666,0.2628090526318971,0.1329714183326157
42.95,-75.525,New York,2024-12,SO2,0.6957987173913043,0.2753625791468277,0.2230003180224868
35.5,-80.0,North Carolina,2024-01,SO2,0.1706970902777777,0.1142870012992511,-0.932169667342188
35.5,-80.0,North Carolina,2024-02,SO2,0.1548581820580475,0.1094283964840423,-0.9670136488338364
35.5,-80.0,North Carolina,2024-03,SO2,0.0049260875576036,0.0634365398365763,-1.296848953976259
35.5,-80.0,North Carolina,2024-04,SO2,-0.0531366047619047,0.0456257366818399,-1.4245809509339815
35.5,-80.0,North Carolina,2024-05,SO2,-0.2018751589861751,0.0,-1.7517905892870285
35.5,-80.0,North Carolina,2024-06,SO2,-0.0482599282178217,0.0471216632830044,-1.413852760273017
35.5,-80.0,North Carolina,2024-07,SO2,-0.035067198156682,0.0511685496536797,-1.384830100649165
35.5,-80.0,North Carolina,2024-08,SO2,0.0449196634844868,0.0757046190425485,-1.2088671688652597
35.5,-80.0,North Carolina,2024-09,SO2,0.0908642559808612,0.0897981799899896,-1.107793754689477
35.5,-80.0,North Carolina,2024-10,SO2,0.2737105292740047,0.145886501958951,-0.7055506155754544
35.5,-80.0,North Carolina,2024-11,SO2,0.1646456095238095,0.1124307020441201,-0.9454823073589838
35.5,-80.0,North Carolina,2024-12,SO2,0.2548838912037037,0.1401114072924755,-0.7469672977969203
47.5,-100.5,North Dakota,2024-01,SO2,1.416742124633431,0.4965128668640277,1.809002231158043
47.5,-100.5,North Dakota,2024-02,SO2,1.1967702374213836,0.4290362166055396,1.3250865306331927
47.5,-100.5,North Dakota,2024-03,SO2,1.4133014274924471,0.4954574287325007,1.8014330486212395
47.5,-100.5,North Dakota,2024-04,SO2,1.1802119606060606,0.4239569445780475,1.288660011653305
47.5,-100.5,North Dakota,2024-05,SO2,1.027583318991098,0.3771379187461097,0.9528925780809306
47.5,-100.5,North Dakota,2024-06,SO2,1.0053319772727272,0.3703122919719699,0.9039418973747032
47.5,-100.5,North Dakota,2024-07,SO2,1.1369948893939392,0.4107000541802059,1.193586865919523
47.5,-100.5,North Dakota,2024-08,SO2,1.0788605865102638,0.3928672843957589,1.0656973330295365
47.5,-100.5,North Dakota,2024-09,SO2,1.0918484636363637,0.3968513318735771,1.094269337104533
47.5,-100.5,North Dakota,2024-10,SO2,1.212873159824047,0.4339758081000502,1.3605113163807934
47.5,-100.5,North Dakota,2024-11,SO2,1.1227396975683892,0.4063272563405754,1.162226898853698
47.5,-100.5,North Dakota,2024-12,SO2,1.085644292466765,0.394948194643358,1.0806207937576355
40.3,-82.8,Ohio,2024-01,SO2,0.4997537181818182,0.2152255315711428,-0.2082786709848698
40.3,-82.8,Ohio,2024-02,SO2,0.5847026347222223,0.2412837174779118,-0.021399724872772
40.3,-82.8,Ohio,2024-03,SO2,0.3837232914507771,0.1796330537181602,-0.4635337671946088
40.3,-82.8,Ohio,2024-04,SO2,0.5144613682065218,0.2197371215266561,-0.1759233420608701
40.3,-82.8,Ohio,2024-05,SO2,0.5819551553333333,0.2404409247548683,-0.0274438991079557
40.3,-82.8,Ohio,2024-06,SO2,0.6450878602295747,0.2598069605794803,0.1114416080497972
40.3,-82.8,Ohio,2024-07,SO2,0.5713244738903395,0.2371799499874571,-0.0508303132663425
40.3,-82.8,Ohio,2024-08,SO2,0.7666451976592978,0.2970948251700662,0.3788553436947329
40.3,-82.8,Ohio,2024-09,SO2,0.7189242005347594,0.2824563498913832,0.273874020645009
40.3,-82.8,Ohio,2024-10,SO2,0.8613233245161291,0.3261374584538765,0.5871375594950566
40.3,-82.8,Ohio,2024-11,SO2,0.554133718875502,0.231906664484854,-0.0886482197315308
40.3,-82.8,Ohio,2024-12,SO2,0.780676069032258,0.3013988124315948,0.4097218286600362
35.5,-97.5,Oklahoma,2024-01,SO2,0.0899704602803738,0.0895240070461252,-1.1097600140056527
35.5,-97.5,Oklahoma,2024-02,SO2,0.1822027463054187,0.1178163756098111,-0.9068583984015044
35.5,-97.5,Oklahoma,2024-03,SO2,0.1929539239631336,0.1211143127411009,-0.8832069048691287
35.5,-97.5,Oklahoma,2024-04,SO2,0.2538719952380952,0.1398010069452551,-0.7491933656425067
35.5,-97.5,Oklahoma,2024-05,SO2,0.3533211359447005,0.1703071546672049,-0.5304154063242782
35.5,-97.5,Oklahoma,2024-06,SO2,0.3135864547619048,0.158118491746295,-0.6178276494222729
35.5,-97.5,Oklahoma,2024-07,SO2,0.1521952549019607,0.108611540263675,-0.9728718167866448
35.5,-97.5,Oklahoma,2024-08,SO2,0.160781906542056,0.1112455063443117,-0.95398205957156
35.5,-97.5,Oklahoma,2024-09,SO2,0.1435385075757575,0.1059560722440583,-0.9919157773568792
35.5,-97.5,Oklahoma,2024-10,SO2,0.3321112279411765,0.1638009889816375,-0.5770750391513535
35.5,-97.5,Oklahoma,2024-11,SO2,0.0872956047619047,0.0887034917857468,-1.1156444231382387
35.5,-97.5,Oklahoma,2024-12,SO2,0.0934165138248847,0.0905810882611026,-1.102179047927789
44.0,-120.5,Oregon,2024-01,SO2,0.0295122741935483,0.0709783831959704,-1.242761852756371
44.0,-120.5,Oregon,2024-02,SO2,0.1293487068965517,0.1016033332199782,-1.0231318905748674
44.0,-120.5,Oregon,2024-03,SO2,0.1765014838709677,0.1160675062601998,-0.9194005938602532
44.0,-120.5,Oregon,2024-04,SO2,0.23497715,0.1340049896451436,-0.790760096671583
44.0,-120.5,Oregon,2024-05,SO2,0.2286098260869565,0.1320518051077542,-0.80476755940194
44.0,-120.5,Oregon,2024-06,SO2,0.4088656,0.1873454881668019,-0.4082232545258664
44.0,-120.5,Oregon,2024-07,SO2,0.4065468225806452,0.1866342003066297,-0.413324328183368
44.0,-120.5,Oregon,2024-08,SO2,0.3198056451612903,0.1600262361439496,-0.6041460653027763
44.0,-120.5,Oregon,2024-09,SO2,0.2684467666666666,0.1442718362259763,-0.7171303560677976
44.0,-120.5,Oregon,2024-10,SO2,0.4003706935483871,0.1847396650369512,-0.4269111816902253
44.0,-120.5,Oregon,2024-11,SO2,0.6349689166666667,0.2567029620438786,0.0891809649972796
44.0,-120.5,Oregon,2024-12,SO2,0.5474606774193549,0.2298597007105114,-0.1033282298537785
40.8,-77.8,Pennsylvania,2024-01,SO2,0.6282992465870307,0.2546570324434781,0.0745083715592583
40.8,-77.8,Pennsylvania,2024-02,SO2,0.6822622403314916,0.2712102479563582,0.1932214500859525
40.8,-77.8,Pennsylvania,2024-03,SO2,0.5410916047326907,0.2279059797346367,-0.1173395397076133
40.8,-77.8,Pennsylvania,2024-04,SO2,0.6145199015296368,0.2504302011923896,0.0441952188162689
40.8,-77.8,Pennsylvania,2024-05,SO2,0.6103494486062717,0.2491509095661004,0.0350206480404558
40.8,-77.8,Pennsylvania,2024-06,SO2,0.8152992664298402,0.3120195213377977,0.4858893291320854
40.8,-77.8,Pennsylvania,2024-07,SO2,0.7514833040780142,0.292443895438057,0.3455007253084419
40.8,-77.8,Pennsylvania,2024-08,SO2,0.685901096491228,0.2723264716135876,0.201226562238991
40.8,-77.8,Pennsylvania,2024-09,SO2,0.6187889640221402,0.2517397414267769,0.0535867205796408
40.8,-77.8,Pennsylvania,2024-10,SO2,0.9823435182222222,0.3632605535385164,0.8533696337713629
40.8,-77.8,Pennsylvania,2024-11,SO2,0.7102543330357143,0.2797968572424132,0.2548011970336277
40.8,-77.8,Pennsylvania,2024-12,SO2,0.7949234777777778,0.3057692228017365,0.4410646737441717
41.7,-71.5,Rhode Island,2024-01,SO2,0.2384024516129032,0.135055705179265,-0.783224782725219
41.7,-71.5,Rhode Island,2024-02,SO2,0.1875217413793103,0.1194479839706633,-0.8951571521200227
41.7,-71.5,Rhode Island,2024-03,SO2,0.1372169516129032,0.1040169270823687,-1.0058225552681073
41.7,-71.5,Rhode Island,2024-04,SO2,0.1468075666666666,0.1069588601900424,-0.9847241810120722
33.8,-81.0,South Carolina,2024-01,SO2,0.1118093385826771,0.0962231101538858,-1.061716710716862
33.8,-81.0,South Carolina,2024-02,SO2,0.1692064008620689,0.1138297304651338,-0.9354490319101354
33.8,-81.0,South Carolina,2024-03,SO2,0.0495265,0.0771177718790092,-1.198732598726035
33.8,-81.0,South Carolina,2024-04,SO2,0.0264126291666666,0.0700275632250404,-1.2495807554514953
33.8,-81.0,South Carolina,2024-05,SO2,-0.0525023104838709,0.0458203072412977,-1.4231855682612962
33.8,-81.0,South Carolina,2024-06,SO2,-0.0182181833333333,0.0563370059270908,-1.3477639877256775
33.8,-81.0,South Carolina,2024-07,SO2,-0.0623194314516129,0.0428088931625203,-1.4447822324098496
33.8,-81.0,South Carolina,2024-08,SO2,0.0094807903225806,0.0648337005801556,-1.2868290727672045
33.8,-81.0,South Carolina,2024-09,SO2,0.0387953655462184,0.073825983025479,-1.222339999255459
33.8,-81.0,South Carolina,2024-10,SO2,0.1580858306451613,0.1104184817064327,-0.959913151370833
33.8,-81.0,South Carolina,2024-11,SO2,0.1275446833333333,0.1010499467460239,-1.027100558287013
33.8,-81.0,South Carolina,2024-12,SO2,0.238608,0.1351187574029065,-0.782772597252819
44.5,-100.0,South Dakota,2024-01,SO2,0.004211225,0.0632172548570562,-1.2984215786408295
44.5,-100.0,South Dakota,2024-02,SO2,0.5360573396226415,0.2263617126446706,-0.1284144091294903
44.5,-100.0,South Dakota,2024-03,SO2,0.3918106693548387,0.1821138669586928,-0.4457423612406264
44.5,-100.0,South Dakota,2024-04,SO2,0.2725359416666666,0.1455261957480855,-0.7081345884277893
44.5,-100.0,South Dakota,2024-05,SO2,0.1451874596774193,0.1064618903541224,-0.988288251032852
44.5,-100.0,South Dakota,2024-06,SO2,0.3029942083333333,0.154869306967408,-0.6411295104717847
44.5,-100.0,South Dakota,2024-07,SO2,0.3764306129032258,0.1773960154946061,-0.4795769156749367
44.5,-100.0,South Dakota,2024-08,SO2,0.3932436209677419,0.1825534266499183,-0.4425900139458659
44.5,-100.0,South Dakota,2024-09,SO2,0.1984488220338983,0.1227998795652361,-0.8711186899479944
44.5,-100.0,South Dakota,2024-10,SO2,0.1346835967741935,0.1032398173316691,-1.011395677347432
44.5,-100.0,South Dakota,2024-11,SO2,0.0868324916666666,0.0885614312672252,-1.116663224680312
44.5,-100.0,South Dakota,2024-12,SO2,0.0394785887096774,0.0740355625814555,-1.2208369780287451
35.8,-86.4,Tennessee,2024-01,SO2,0.9878290483870968,0.3649432467458571,0.8654372402556705
35.8,-86.4,Tennessee,2024-02,SO2,0.7912434187192118,0.3046403601039952,0.432968919419065
35.8,-86.4,Tennessee,2024-03,SO2,0.8735039074074074,0.3298738674201141,0.613933598649605
35.8,-86.4,Tennessee,2024-04,SO2,1.0730945976190476,0.391098560124953,1.0530127459721834
35.8,-86.4,Tennessee,2024-05,SO2,0.9089769815668204,0.3407552770810711,0.6919707412553541
35.8,-86.4,Tennessee,2024-06,SO2,1.1013484666666666,0.3997654696302459,1.1151683741572342
35.8,-86.4,Tennessee,2024-07,SO2,1.012429826923077,0.3724895661887534,0.9195564421663204
35.8,-86.4,Tennessee,2024-08,SO2,0.8431458896713614,0.3205615076850653,0.5471490581090993
35.8,-86.4,Tennessee,2024-09,SO2,0.9916397225,0.3661121757741269,0.8738203343691462
